"Number";"Time_ms";"Accel x";"Accel y";"Accel z";"Gyro x";"Gyro y";"Gyro z";"Mag x";"Mag y";"Mag z";"crc"
6677;1171637;-344;50;920;494;4753;3797;-19;0;-1;53478;
6679;1171971;-340;66;921;494;4747;3798;0;-19;-14;9719;
6679;1171971;-340;66;921;494;4747;3798;0;-19;-14;9719;
6685;1173023;-335;63;919;493;4746;3798;-19;-19;-14;1686;
6691;1173994;-336;58;918;495;4748;3798;0;0;-1;9583;
6693;1174299;-331;59;916;494;4749;3798;0;-19;-14;53063;
6695;1174631;-336;57;917;495;4749;3797;-19;0;-1;14475;
6699;1175354;-339;55;919;495;4749;3797;0;0;-1;25997;
6709;1177057;-340;58;913;494;4749;3797;0;-19;-14;15066;
6715;1178124;-339;59;919;495;4750;3798;-19;0;-1;50557;
6717;1178444;-335;54;916;494;4748;3797;0;-19;-14;48689;
6723;1180182;-339;53;917;493;4750;3797;-19;0;-1;21157;
6725;1180499;-285;208;958;477;4727;3778;0;-19;-14;5970;
6727;1180817;-361;96;901;543;4744;3813;-19;0;-1;56110;
6731;1181450;-347;54;917;500;4754;3797;0;-19;-14;53941;
6733;1181857;-345;69;903;496;4746;3792;-19;0;-1;24455;
6739;1182822;-343;57;911;495;4754;3799;-19;-19;-14;18206;
6741;1183143;-330;53;916;492;4745;3799;-19;0;-1;36358;
6743;1183476;-334;55;915;493;4747;3797;0;-19;-14;22873;
6759;1186134;-335;58;914;494;4748;3797;0;-19;-14;20076;
6763;1186767;-335;58;918;495;4750;3797;-19;0;-1;3809;
6771;1188229;-340;54;920;493;4749;3797;0;0;-1;7075;
6773;1188551;-337;61;916;497;4747;3798;0;-19;-14;47289;
6779;1189510;-336;58;916;497;4748;3797;-19;-19;-14;44338;
6781;1189926;-333;59;914;495;4750;3798;0;0;-1;54671;
6789;1191217;-344;48;920;495;4750;3798;0;0;-1;30549;
6791;1191525;-345;46;922;492;4751;3796;0;-19;-14;23638;
6795;1192187;-339;51;921;493;4750;3798;0;-19;-14;58703;
6803;1193552;-332;62;915;495;4751;3798;-19;0;-1;52467;
6805;1193870;-334;57;919;493;4750;3798;0;-19;-14;15394;
6807;1194203;-336;57;919;494;4749;3798;-19;0;-1;59843;
6811;1194829;-338;59;917;495;4749;3799;-19;0;-1;31126;
6813;1195161;-336;57;915;494;4747;3798;0;-19;-14;21296;
6819;1196278;-336;62;919;494;4750;3797;-19;0;-1;19966;
6827;1198345;-339;59;917;495;4749;3798;-19;0;-1;44820;
6839;1200376;-337;60;917;494;4749;3798;0;-19;-14;56045;
6851;1202295;-334;56;918;494;4749;3799;-19;0;-1;16179;
6853;1202697;-335;61;916;495;4748;3797;-19;-19;-14;12180;
6855;1203016;-338;61;916;495;4748;3798;0;0;-1;35921;
6859;1203766;-338;62;918;493;4749;3797;-19;0;-1;19019;
6861;1204084;-331;57;919;494;4750;3798;0;-19;-14;54499;
6867;1205033;-336;58;918;495;4751;3798;-19;-19;-14;14656;
6869;1205371;-335;57;917;494;4749;3797;-19;-19;-14;45363;
6871;1205698;-336;57;919;494;4749;3798;0;-19;-14;1428;
6875;1206336;-337;63;916;493;4750;3799;0;-19;-14;8289;
6883;1207708;-339;55;920;495;4749;3798;-19;-19;-14;18849;
6887;1208335;-338;56;920;494;4749;3798;0;-19;-14;12841;
6891;1209100;-338;57;916;495;4751;3797;0;0;-1;12668;
6893;1209419;-337;58;916;495;4749;3798;0;-19;-14;17493;
6899;1210437;-337;61;917;495;4750;3797;0;-19;-14;65262;
6901;1210783;-335;60;916;494;4750;3797;0;0;-1;6559;
6903;1211111;-338;63;916;494;4749;3798;0;0;-1;9986;
6907;1211736;-337;59;917;495;4750;3798;-19;0;-1;24239;
6909;1212152;-331;59;916;495;4750;3798;0;-19;-14;16787;
6915;1213108;-339;58;915;494;4750;3798;-19;0;-1;42032;
6917;1213441;-337;58;915;493;4750;3798;0;0;-1;1955;
6919;1213747;-335;60;916;495;4748;3797;-19;-19;-14;34899;
6923;1214412;-339;59;917;494;4750;3798;0;-19;-14;55954;
6933;1216869;-335;59;917;494;4749;3798;0;-19;-14;29682;
6935;1217204;-338;58;918;494;4748;3798;-19;0;-1;61086;
6939;1217837;-332;58;916;496;4749;3799;-19;0;-1;44482;
6941;1218157;-333;55;916;495;4748;3798;0;-19;-14;64173;
6947;1219221;-333;59;917;496;4748;3797;-19;0;-1;62294;
6951;1219849;-336;61;915;497;4748;3797;-19;0;-1;4144;
6957;1220837;-337;61;915;494;4749;3797;-19;-19;-14;26658;
6963;1221878;-338;58;918;494;4750;3796;-19;0;-1;45810;
6965;1222278;-335;58;917;495;4749;3798;-19;0;-1;64126;
6967;1222610;-335;61;917;495;4749;3797;0;-19;-14;46526;
6971;1223259;-336;57;917;495;4749;3797;-19;-19;-14;55913;
6979;1224642;-336;54;914;495;4749;3797;0;-19;-14;46053;
6981;1224947;-336;58;919;494;4749;3798;-19;0;-1;46323;
6983;1225349;-337;59;912;493;4748;3797;-19;0;-1;38576;
6987;1225999;-334;58;918;495;4749;3796;-19;-19;-14;24297;
6989;1226333;-338;61;921;494;4749;3798;-19;0;-1;47409;
6995;1227292;-337;60;916;495;4747;3798;0;-19;-14;11753;
6997;1227706;-335;54;917;496;4750;3798;-19;0;-1;45665;
6999;1228024;-339;60;916;495;4749;3799;0;-19;-14;19359;
7003;1228662;-338;59;918;494;4751;3797;-19;-19;-14;39668;
7005;1228991;-338;55;921;494;4749;3797;-19;0;-1;64095;
7011;1229961;-336;60;918;495;4749;3798;-19;-19;-14;17082;
7013;1230280;-338;61;916;496;4748;3797;-19;0;-1;18310;
7015;1230613;-337;57;919;494;4749;3797;0;-19;-14;64186;
7019;1231235;-337;61;919;494;4749;3797;0;-19;-14;26239;
7021;1231567;-335;54;919;494;4749;3798;-19;0;-1;16312;
